time,seconds_elapsed,z,y,x
1782661630971714000,0.071714111328125,0.014421324062347411,-0.023201902291364967,0.10712014822424389
1782661630981786000,0.0817861328125,0.005442483314871788,-0.013310769004561006,0.08751439812816679
1782661630991857200,0.091857177734375,-0.0005488660544157028,0.012535071924328803,0.00103259901732672
1782661631001928200,0.10192822265625,0.006185410636663437,0.012484072389453649,-0.02639526867230888
1782661631011999000,0.1119990234375,0.006035773032903671,-0.0012655264237895606,-0.03517653645449318
1782661631022070000,0.122070068359375,0.0025929391026496885,-0.000009279284998774528,-0.01394146812353283
1782661631032141800,0.132141845703125,-0.01087561427950859,0.029532895411178466,-0.03352160428774077
1782661631042212900,0.142212890625,-0.0014513678520917891,0.044319545654579996,-0.00503413997599855
1782661631052284000,0.152283935546875,-0.003846738556027412,0.03304956176262349,0.011073356208158656
1782661631062355000,0.16235498046875,-0.0017500585377216338,0.0033591194358654317,0.017616170014324598
1782661631072426000,0.172426025390625,-0.005642974323034286,-0.047708713168837125,0.02883123168153688
1782661631082496800,0.182496826171875,-0.014919921234250068,-0.06570318301022052,0.038475820028479206
1782661631092569000,0.192569091796875,0.013812836775183676,-0.08022699933266267,0.06806030406299977
1782661631102639900,0.202639892578125,-0.01042377885878086,-0.05036302706990391,0.07314511478031054
1782661631112711000,0.2127109375,0.003645663025975227,-0.026980452715698627,0.068449837670126
1782661631122782000,0.222781982421875,-0.010265957948565482,-0.021229104381054638,0.01749735224051401
1782661631132853000,0.23285302734375,-0.002484218031167984,0.0011621208482421935,0.022661849731067194
1782661631142925000,0.242925048828125,-0.015803133809566498,0.021850761677045374,0.0030980756131932137
1782661631152996000,0.25299609375,0.004244797962903976,0.051033181416429575,0.010093565090303309
1782661631163067100,0.263067138671875,0.005887888994812965,0.04017031702063977,0.014948243146436288
1782661631173138000,0.273137939453125,-0.0035439562171697614,0.026907168283779172,0.03691137915677391
1782661631183209000,0.283208984375,0.014255904367566108,-0.020224018991738556,0.08672586896582506
1782661631193280000,0.293280029296875,-0.0008645078748464583,-0.020119243443012236,0.1315176717746537
1782661631203352000,0.30335205078125,0.0042144028246402735,-0.02882279264675453,0.13787400939827785
1782661631213423000,0.313423095703125,-0.0005862754553556442,-0.03864093376258388,0.14455226331949234
1782661631223494100,0.323494140625,0.010177110621333122,-0.05708208792554214,0.129050359212514
