time,seconds_elapsed,z,y,x
1782811292343575600,0.079575439453125,0.11115241050720215,0.14777764678001404,0.22087307274341583
1782811292353647400,0.0896474609375,0.1066744476556778,0.1681085079908371,0.17676880955696106
1782811292363719400,0.099719482421875,0.09015965461730957,0.13697855174541473,0.09514211863279343
1782811292373790500,0.10979052734375,0.06588337570428848,0.07448197901248932,-0.00030232235440053046
1782811292383862500,0.119862548828125,0.05831840634346008,-0.00053900305647403,-0.0805785208940506
1782811292393933600,0.12993359375,0.07494570314884186,-0.07329205423593521,-0.1342274397611618
1782811292404005600,0.140005615234375,0.10664637386798859,-0.12409237772226334,-0.14410829544067383
1782811292414077400,0.150077392578125,0.12787842750549316,-0.13588371872901917,-0.11659526079893112
1782811292424148500,0.1601484375,0.12481819093227386,-0.15518417954444885,-0.06475842744112015
1782811292434220500,0.170220458984375,0.11208271980285645,-0.16553638875484467,-0.004276569001376629
1782811292444292600,0.180292724609375,0.10884644836187363,-0.13465118408203125,0.06314028799533844
1782811292454363400,0.19036328125,0.12518468499183655,-0.06518681347370148,0.13110274076461792
1782811292464435500,0.200435546875,0.154926598072052,0.011899183504283428,0.18342000246047974
1782811292474506500,0.210506591796875,0.19295375049114227,0.06654539704322815,0.2180129438638687
1782811292484578300,0.220578369140625,0.22278915345668793,0.08291345089673996,0.2358713001012802
1782811292494650400,0.230650390625,0.23797975480556488,0.05783852934837341,0.23538142442703247
1782811292504721400,0.240721435546875,0.24295108020305634,-0.0004652587231248617,0.23723392188549042
1782811292514793500,0.25079345703125,0.24162191152572632,-0.05101263150572777,0.2414187788963318
1782811292524865300,0.260865234375,0.2407667636871338,-0.07871190458536148,0.2581346333026886
1782811292534936300,0.270936279296875,0.2548949718475342,-0.091474249958992,0.2795415222644806
1782811292545008400,0.28100830078125,0.27176129817962646,-0.0914153978228569,0.29283496737480164
1782811292555080400,0.29108056640625,0.2783629596233368,-0.07380861043930054,0.29900071024894714
1782811292565151500,0.3011513671875,0.27264729142189026,-0.05009875446557999,0.28924742341041565
1782811292575223600,0.3112236328125,0.2538665533065796,-0.0361938439309597,0.26536986231803894
1782811292585294600,0.321294677734375,0.22898437082767487,-0.0336177684366703,0.23278740048408508
1782811292595366400,0.331366455078125,0.2141910195350647,-0.03096136637032032,0.19882218539714813
1782811292605438500,0.3414384765625,0.2188427597284317,-0.021187830716371536,0.173819899559021
1782811292615509500,0.351509521484375,0.2288486361503601,0.009996634908020496,0.16382133960723877
1782811292625581600,0.36158154296875,0.23211021721363068,0.045522939413785934,0.1566944569349289
1782811292635653400,0.3716533203125,0.21477821469306946,0.07212969660758972,0.15171968936920166
1782811292645724400,0.381724365234375,0.18903157114982605,0.10755559802055359,0.1411687731742859
1782811292655796500,0.39179638671875,0.16555556654930115,0.1299494206905365,0.11234570294618607
1782811292665867500,0.401867431640625,0.1474069356918335,0.1253991425037384,0.07069919258356094
1782811292675939600,0.411939697265625,0.1413278728723526,0.07207874953746796,0.03204153850674629
1782811292686011600,0.42201171875,0.13923463225364685,0.02455117739737034,-0.0036469523329287767
1782811292696082400,0.43208251953125,0.13305175304412842,-0.002757750917226076,-0.02575007826089859
1782811292706154200,0.442154296875,0.12455201894044876,-0.016684485599398613,-0.028926430270075798
1782811292716226600,0.4522265625,0.12309927493333817,-0.019363485276699066,-0.02399202063679695
1782811292726297300,0.46229736328125,0.1311686486005783,-0.0004031093558296561,-0.0183812715113163
1782811292736369400,0.472369384765625,0.14910799264907837,0.028889497742056847,-0.011995329521596432
1782811292746441500,0.48244140625,0.17544052004814148,0.06655032187700272,0.006950664333999157
1782811292756512500,0.492512451171875,0.19337071478366852,0.09059872478246689,0.03276430815458298
1782811292766584300,0.502584228515625,0.18714557588100433,0.08718109130859375,0.057113055139780045
1782811292776655400,0.5126552734375,0.16371560096740723,0.06223775073885918,0.07242865115404129
1782811292786727400,0.5227275390625,0.13510897755622864,0.03152325004339218,0.07014951854944229
1782811292796799500,0.532799560546875,0.11247941106557846,-0.010638140141963959,0.0607304610311985
1782811292806870500,0.54287060546875,0.09172593057155609,-0.031368184834718704,0.05733253434300423
1782811292816942300,0.5529423828125,0.0664890930056572,-0.039236217737197876,0.06653565168380737
1782811292827014400,0.563014404296875,0.0386316291987896,-0.05074586719274521,0.061788301914930344
1782811292837085400,0.57308544921875,0.016386622563004494,-0.07401852309703827,0.050992392003536224
1782811292847157500,0.583157470703125,0.0005613202229142189,-0.09754488617181778,0.02490220218896866
1782811292857228500,0.593228515625,-0.00963880680501461,-0.11972665041685104,-0.003010490909218788
1782811292867300600,0.603300537109375,-0.014097204431891441,-0.13126319646835327,-0.031208306550979614
1782811292877372400,0.613372314453125,-0.014358215034008026,-0.12237722426652908,-0.05370912328362465
1782811292887443500,0.623443359375,-0.01130969449877739,-0.10259685665369034,-0.06110978126525879
1782811292897515500,0.633515625,-0.004058300983160734,-0.08001679927110672,-0.06863830983638763
1782811292907587600,0.643587646484375,0.00639034528285265,-0.06358296424150467,-0.07237418740987778
1782811292917658600,0.65365869140625,0.02190215326845646,-0.04704650491476059,-0.0641884058713913
1782811292927730700,0.663730712890625,0.03748537600040436,-0.04048500955104828,-0.04233024641871452
1782811292937802500,0.673802490234375,0.04709945246577263,-0.03386125713586807,0.002082339720800519
1782811292947873300,0.683873291015625,0.05360475555062294,-0.04125232622027397,0.06397340446710587
1782811292957945300,0.6939453125,0.05282098799943924,-0.07279959321022034,0.12441837042570114
1782811292968016400,0.704016357421875,0.045221392065286636,-0.12826871871948242,0.17653962969779968
1782811292978088400,0.71408837890625,0.031373247504234314,-0.1662224382162094,0.20498205721378326
1782811292988160300,0.72416015625,0.011338553391397,-0.17997100949287415,0.2081480175256729
1782811292998231300,0.734231201171875,0.004052450880408287,-0.16992594301700592,0.17942501604557037
1782811293008303400,0.744303466796875,0.01050955057144165,-0.17200399935245514,0.12424324452877045
1782811293018375400,0.75437548828125,0.02652035467326641,-0.19011135399341583,0.0592520609498024
1782811293028446500,0.764446533203125,0.0306120365858078,-0.20149795711040497,-0.0067237610928714275
1782811293038518500,0.7745185546875,0.01346268318593502,-0.2090192437171936,-0.06722595542669296
1782811293048589600,0.784589599609375,-0.033928800374269485,-0.23089870810508728,-0.11997225880622864
1782811293058661400,0.794661376953125,-0.09093352407217026,-0.246731236577034,-0.1569993793964386
1782811293068733400,0.8047333984375,-0.13612815737724304,-0.22240886092185974,-0.17540794610977173
1782811293078805000,0.814804931640625,-0.16197997331619263,-0.165524423122406,-0.17990410327911377
1782811293088877000,0.824876953125,-0.17712722718715668,-0.11293099820613861,-0.17606543004512787
1782811293098948900,0.834948974609375,-0.18413898348808289,-0.0733601450920105,-0.16996143758296967
1782811293109020000,0.84502001953125,-0.19909504055976868,-0.0531238429248333,-0.16250750422477722
1782811293119092000,0.855092041015625,-0.21566884219646454,-0.047162976115942,-0.15365488827228546
1782811293129163000,0.8651630859375,-0.22706158459186554,-0.04253493249416351,-0.15683282911777496
1782811293139235000,0.875235107421875,-0.22008565068244934,-0.06115558743476868,-0.15809467434883118
1782811293149307100,0.88530712890625,-0.20658129453659058,-0.09463205188512802,-0.16281352937221527
1782811293159378200,0.895378173828125,-0.19758391380310059,-0.1382662057876587,-0.17246222496032715
1782811293169450000,0.905449951171875,-0.18718720972537994,-0.18553145229816437,-0.17627854645252228
1782811293179522000,0.91552197265625,-0.17541445791721344,-0.21850554645061493,-0.1805100291967392
1782811293189593000,0.925593017578125,-0.17157284915447235,-0.22485053539276123,-0.18561236560344696
1782811293199665200,0.9356650390625,-0.17039164900779724,-0.18832862377166748,-0.19281452894210815
1782811293209736000,0.94573583984375,-0.17491742968559265,-0.10730274021625519,-0.1968737244606018
1782811293219807700,0.955807861328125,-0.16953681409358978,0.0014214355032891035,-0.19365687668323517
1782811293229879800,0.9658798828125,-0.14989200234413147,0.11177084594964981,-0.188083678483963
1782811293239950800,0.975950927734375,-0.12851108610630035,0.1839667409658432,-0.18247053027153015
1782811293250023000,0.98602294921875,-0.10139434784650803,0.20712414383888245,-0.18373295664787292
1782811293260095000,0.996094970703125,-0.07281918823719025,0.20218493044376373,-0.18676075339317322
1782811293270166000,1.006166015625,-0.052971985191106796,0.18464800715446472,-0.18317720293998718
1782811293280237800,1.01623779296875,-0.04566648229956627,0.1564490646123886,-0.18034568428993225
1782811293290308900,1.026308837890625,-0.04127306491136551,0.12212491035461426,-0.1786588430404663
1782811293300381000,1.036380859375,-0.04040396213531494,0.0861966535449028,-0.17994140088558197
1782811293310453000,1.046452880859375,-0.02614646404981613,0.05166024714708328,-0.1825137585401535
1782811293320524000,1.05652392578125,0.0033552602399140596,0.02801116555929184,-0.18590544164180756
1782811293330596000,1.06659619140625,0.03452356532216072,-0.0035691317170858383,-0.18134531378746033
1782811293340668000,1.07666796875,0.0613015852868557,-0.038049835711717606,-0.17493970692157745
1782811293350739000,1.086739013671875,0.08616459369659424,-0.061027057468891144,-0.1507968306541443
1782811293360811000,1.09681103515625,0.10703444480895996,-0.07108081132173538,-0.12680166959762573
1782811293370882000,1.106882080078125,0.11913398653268814,-0.08124503493309021,-0.10701438039541245
1782811293380954000,1.1169541015625,0.1233142763376236,-0.0909179151058197,-0.09362323582172394
